sca,age,minutes_90s,tackles_def_3rd,tackles_mid_3rd,assisted_shots,touches_att_pen_area,dribbles_completed,progressive_passes_received,shots_on_target,shots_per90,goals_per_shot,average_shot_distance,shots_free_kicks
2,0.230345869,-0.135880538,-0.744637173,-0.765785365,-0.211727977,0.408456365,0.606508217,1.703405505,0.306981028,0.246345152,-0.430309732,-0.636329961,-0.219685962
0,0.470583891,0.917604776,0.887707372,0.741404354,3.779263691,0.178263817,0.031298193,1.167594726,2.907650866,0.256476834,-0.430309732,1.363057332,3.144873818
11,1.431535981,1.97109009,1.43182222,-0.765785365,0.78601994,-0.051928731,0.031298193,1.167594726,-0.559908918,-0.27543649,-0.430309732,0.052534568,-0.219685962
5,-0.490368199,-0.946253856,-0.200522325,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.439837614,0.306981028,0.053843187,-0.430309732,1.951112416,-0.219685962
2,-1.211082266,0.917604776,0.887707372,-0.012190505,-0.710601936,0.178263817,-0.543911832,-0.439837614,-0.559908918,-0.080401605,-0.430309732,-0.770742552,-0.219685962
20,-0.009892154,0.917604776,-0.200522325,0.741404354,-0.710601936,0.638648913,1.756928265,0.274576759,0.306981028,-0.163987983,-0.430309732,-0.401107927,-0.219685962
15,-0.009892154,0.67449278,0.343592523,0.741404354,0.78601994,1.099034009,0.606508217,1.346198319,0.306981028,0.233680548,0.515210226,0.304558176,-0.219685962
0,-1.211082266,-0.784179192,-0.744637173,-0.012190505,-0.710601936,-0.282121279,-0.543911832,-0.26123402,-0.559908918,-0.333693663,-0.430309732,0.139902752,-0.219685962
0,-1.211082266,-1.189365851,-0.200522325,-0.012190505,0.287145981,-0.512313827,0.031298193,-0.618441206,-0.559908918,0.266608516,-0.430309732,2.589572224,-0.219685962
0,-0.970844244,1.97109009,0.343592523,1.494999215,-0.211727977,-0.282121279,0.031298193,-0.7970448,-0.559908918,-0.27543649,-0.430309732,0.422169194,-0.219685962
1,-0.009892154,-0.703141861,1.43182222,-0.765785365,-0.710601936,-0.512313827,-0.543911832,-0.7970448,1.173870974,0.172890455,2.350631321,-2.333288923,-0.219685962
2,0.230345869,1.403828766,0.343592523,3.755783795,0.78601994,1.789611654,2.907348314,2.775027064,1.173870974,-0.123461254,1.405111364,-0.921956718,-0.219685962
7,-0.970844244,0.107231457,0.887707372,-0.765785365,-0.710601936,-0.282121279,0.606508217,-0.7970448,0.306981028,0.043711504,-0.430309732,-0.115481171,-0.219685962
2,0.470583891,0.350343453,-0.200522325,-0.765785365,-0.710601936,2.019804202,-0.543911832,1.167594726,3.774540812,0.542696861,0.960160795,-0.737139405,-0.219685962
3,-0.009892154,1.241754103,0.887707372,0.741404354,0.287145981,-0.512313827,-0.543911832,-0.618441206,-0.559908918,-0.257706046,-0.430309732,1.22864474,-0.219685962
4,-1.691558311,-0.054843206,-0.200522325,0.741404354,1.284893899,-0.282121279,0.606508217,0.274576759,-0.559908918,0.233680548,-0.430309732,1.094232149,-0.219685962
0,-0.730606221,1.403828766,0.887707372,1.494999215,1.783767857,0.178263817,0.606508217,0.631783946,0.306981028,-0.19185011,-0.430309732,-1.123575603,-0.219685962
2,-0.009892154,0.917604776,1.975937068,2.248594075,-0.710601936,-0.742506375,1.181718241,-0.439837614,-0.559908918,-0.333693663,-0.063225512,0.724597523,-0.219685962
17,-1.931796333,-0.622104529,-0.744637173,-0.012190505,0.287145981,1.789611654,-0.543911832,0.453180353,2.04076092,0.783324316,1.794443111,-0.787544126,-0.219685962
5,-0.730606221,1.727978095,4.69651131,0.741404354,-0.211727977,-0.051928731,-0.543911832,-0.7970448,0.306981028,-0.207047634,2.350631321,-1.661225968,-0.219685962
10,-1.211082266,-1.10832852,-0.744637173,-0.765785365,-0.211727977,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,-0.088598653,-0.219685962
7,1.431535981,0.917604776,1.975937068,-0.012190505,-0.710601936,-0.742506375,0.031298193,-0.618441206,-0.559908918,-0.333693663,-0.063225512,0.717876894,-0.219685962
7,1.191297958,-1.027291188,-0.744637173,-0.765785365,-0.710601936,0.178263817,0.031298193,-0.082630427,0.306981028,0.058909028,-0.430309732,0.674192802,-0.219685962
10,0.470583891,1.727978095,-0.200522325,-0.012190505,-0.710601936,0.178263817,-0.543911832,-0.7970448,-0.559908918,-0.143724619,-0.430309732,-1.039567734,-0.219685962
1,-1.451320289,-1.513515179,-0.744637173,-0.765785365,-0.211727977,-0.512313827,0.031298193,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.217189992,-0.219685962
7,-0.970844244,-0.054843206,2.520051917,-0.765785365,0.78601994,0.178263817,0.606508217,-0.26123402,0.306981028,-0.194383031,-0.430309732,0.62378808,-0.219685962
4,0.951059936,-1.189365851,-0.744637173,-0.765785365,-0.211727977,-0.282121279,-0.543911832,-0.618441206,-0.559908918,0.317266928,-0.430309732,0.690994375,-0.219685962
1,-0.009892154,0.188268789,-0.744637173,0.741404354,-0.710601936,-0.282121279,0.031298193,-0.082630427,-0.559908918,-0.333693663,-0.430309732,1.225284425,-0.219685962
0,-0.490368199,-0.054843206,-0.744637173,-0.012190505,0.78601994,0.408456365,0.031298193,0.095973166,0.306981028,-0.06013824,-0.430309732,-0.367504779,-0.219685962
0,-1.691558311,-1.10832852,-0.200522325,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.179327151,-0.219685962
0,1.671774003,-0.460029865,-0.744637173,-0.012190505,-0.211727977,0.178263817,0.031298193,1.346198319,0.306981028,0.266608516,-0.430309732,-1.543614951,-0.219685962
2,1.671774003,0.917604776,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.270955028,-0.219685962
9,-0.490368199,-0.460029865,-0.200522325,-0.765785365,-0.710601936,-0.742506375,-0.543911832,0.095973166,-0.559908918,-0.133592937,-0.430309732,1.027025853,-0.219685962
3,1.191297958,-1.10832852,0.887707372,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.439837614,-0.559908918,-0.333693663,-0.430309732,0.129821808,-0.219685962
3,1.191297958,0.512418117,2.520051917,-0.012190505,-0.710601936,-0.051928731,-0.543911832,-0.7970448,0.306981028,-0.232376839,-0.430309732,-1.224385047,-0.219685962
6,0.710821913,-1.432477847,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,-0.233092188,-0.219685962
0,-0.490368199,0.917604776,-0.200522325,-0.765785365,3.280389732,-0.051928731,1.756928265,2.596423472,1.173870974,0.256476834,-0.430309732,0.92621641,3.144873818
2,-0.490368199,-1.513515179,-0.200522325,-0.464347421,-0.012178394,0.638648913,0.261382203,0.417459634,0.306981028,22.46259164,-0.430309732,-0.048274875,-0.219685962
0,2.152250048,-0.865216524,-0.200522325,-0.765785365,-0.710601936,-0.282121279,0.031298193,-0.439837614,-0.559908918,-0.333693663,-0.430309732,-0.1222018,-0.219685962
0,-0.730606221,0.917604776,-0.200522325,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.270955028,-0.219685962
1,-0.009892154,0.755530112,0.887707372,-0.012190505,-0.211727977,0.178263817,0.031298193,0.095973166,1.173870974,-0.06267116,1.405111364,-0.384306353,-0.219685962
1,1.671774003,0.512418117,-0.200522325,-0.765785365,1.284893899,2.019804202,-0.543911832,1.882009099,1.173870974,0.274207279,-0.430309732,-0.266695335,-0.219685962
0,-1.691558311,0.350343453,1.43182222,0.741404354,0.78601994,-0.512313827,0.031298193,-0.082630427,-0.559908918,-0.222245157,-0.430309732,1.581477792,3.144873818
11,0.951059936,1.322791435,2.520051917,0.741404354,1.783767857,1.559419106,-0.543911832,0.631783946,-0.559908918,-0.044940716,-0.430309732,-1.106774029,-0.219685962
,-1.211082266,0.917604776,0.343592523,-0.765785365,-0.710601936,-0.051928731,0.031298193,-0.618441206,-0.559908918,-0.163987983,-0.430309732,-1.610821246,-0.219685962
1,-0.970844244,1.727978095,2.520051917,0.741404354,0.78601994,0.408456365,0.606508217,1.524801912,-0.559908918,-0.333693663,-0.063225512,0.247432825,-0.219685962
0,2.152250048,1.727978095,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,0.68206669,0.146623381,-0.219685962
3,0.230345869,1.646940763,0.887707372,-0.765785365,0.78601994,-0.051928731,-0.543911832,-0.7970448,0.306981028,-0.204514713,2.350631321,-1.157178752,-0.219685962
6,0.710821913,-0.541067197,-0.744637173,-0.765785365,-0.211727977,-0.282121279,1.756928265,0.988991132,-0.559908918,-0.120928334,-0.430309732,-1.190781899,-0.219685962
5,1.191297958,0.917604776,1.43182222,2.248594075,-0.211727977,0.408456365,-0.543911832,-0.618441206,0.306981028,-0.080401605,-0.430309732,-0.535520518,-0.219685962
7,0.710821913,-1.027291188,-0.744637173,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,0.385205731,-0.219685962
1,-0.250130176,0.431380785,-0.200522325,1.494999215,-0.710601936,-0.282121279,0.031298193,-0.7970448,-0.559908918,-0.123461254,-0.430309732,-0.333901631,-0.219685962
7,-0.009892154,-1.270403183,-0.744637173,-0.765785365,-0.710601936,-0.512313827,-0.543911832,-0.7970448,-0.559908918,0.479373846,-0.430309732,-0.367504779,-0.219685962
1,1.191297958,0.107231457,-0.744637173,-0.765785365,0.78601994,-0.282121279,0.031298193,-0.082630427,0.306981028,0.043711504,-0.430309732,-0.216290614,-0.219685962
5,1.191297958,0.67449278,0.887707372,-0.765785365,-0.710601936,0.638648913,5.20818841,1.524801912,2.907650866,0.403386228,0.960160795,0.674192802,-0.219685962
4,-0.250130176,-1.027291188,-0.744637173,-0.012190505,-0.211727977,-0.051928731,-0.543911832,-0.26123402,-0.559908918,-0.333693663,-0.430309732,-0.179327151,-0.219685962
2,-0.490368199,-0.703141861,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.082934525,-0.430309732,2.690381668,-0.219685962
1,0.710821913,1.727978095,1.975937068,1.494999215,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,1.016944909,-0.219685962
0,-0.490368199,-0.21691787,-0.200522325,-0.012190505,-0.710601936,-0.742506375,0.031298193,-0.7970448,-0.559908918,-0.333693663,0.68206669,-0.007951098,-0.219685962
1,-0.730606221,1.160716771,-0.744637173,-0.765785365,3.280389732,8.925580646,6.933818482,6.704306116,8.108990542,1.272177991,0.904541973,-0.300298484,3.144873818
0,-0.009892154,0.107231457,-0.744637173,-0.765785365,-0.211727977,1.559419106,0.606508217,1.346198319,1.173870974,0.656678288,-0.430309732,-1.073170882,-0.219685962
4,-0.970844244,0.917604776,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.270955028,-0.219685962
5,-1.211082266,-0.054843206,1.43182222,0.741404354,-0.211727977,-0.051928731,-0.543911832,-0.618441206,-0.559908918,-0.19185011,-0.430309732,-1.375599212,-0.219685962
2,0.230345869,-0.703141861,-0.200522325,-0.012190505,-0.211727977,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,0.694354691,-0.219685962
0,0.710821913,-0.622104529,-0.744637173,-0.012190505,0.287145981,-0.051928731,-0.543911832,0.631783946,-0.559908918,-0.333693663,-0.430309732,-0.179327151,-0.219685962
1,-0.730606221,0.350343453,-0.200522325,0.741404354,0.287145981,-0.512313827,0.606508217,0.810387539,-0.559908918,-0.224778078,-0.430309732,1.514271496,-0.219685962
3,1.191297958,-0.21691787,-0.200522325,0.741404354,1.284893899,-0.282121279,0.031298193,-0.082630427,0.306981028,0.441380037,-0.430309732,1.363057332,6.509433599
46,-0.970844244,-0.054843206,0.343592523,1.494999215,-0.211727977,0.178263817,-0.543911832,-0.439837614,0.306981028,0.23874639,-0.430309732,-0.182687466,-0.219685962
7,-0.490368199,-0.541067197,-0.200522325,-0.765785365,1.284893899,0.868841461,1.181718241,0.810387539,-0.559908918,0.28180604,-0.430309732,1.279049461,-0.219685962
0,-0.250130176,-1.432477847,-0.744637173,-0.765785365,-0.710601936,-0.512313827,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.063225512,-0.72705846,-0.219685962
3,-0.009892154,1.727978095,-0.744637173,0.741404354,5.774759525,5.012307328,4.632978386,2.239216285,6.37521065,0.742797587,0.237116121,0.388566046,6.509433599
7,0.230345869,-0.054843206,0.887707372,-0.765785365,-0.211727977,-0.512313827,-0.543911832,-0.7970448,-0.559908918,-0.194383031,-0.430309732,-1.291591342,-0.219685962
3,0.230345869,-1.189365851,-0.744637173,-0.012190505,-0.710601936,-0.282121279,-0.543911832,0.274576759,0.306981028,0.806120602,2.350631321,-0.216290614,-0.219685962
4,0.710821913,-1.432477847,-0.744637173,-0.012190505,-0.710601936,-0.742506375,0.031298193,-0.618441206,-0.559908918,-0.333693663,-0.430309732,-0.145724003,-0.219685962
13,-1.451320289,-1.351440515,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.233092188,-0.219685962
1,-0.009892154,-1.432477847,-0.744637173,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.063225512,-0.817786958,-0.219685962
7,-0.250130176,0.350343453,1.975937068,-0.012190505,1.783767857,0.178263817,-0.543911832,0.988991132,1.173870974,-0.115862493,2.350631321,-1.123575603,-0.219685962
0,-0.970844244,0.917604776,-0.744637173,-0.012190505,1.284893899,-0.512313827,0.606508217,-0.439837614,2.907650866,0.509768893,0.125878479,2.287143894,13.23855316
43,1.912012026,-0.21691787,-0.744637173,-0.765785365,-0.211727977,0.868841461,0.606508217,0.095973166,0.306981028,-0.022144431,-0.430309732,-1.728432263,-0.219685962
2,-0.730606221,-1.189365851,-0.744637173,-0.765785365,0.287145981,0.178263817,-0.543911832,-0.082630427,-0.559908918,0.932766631,-0.430309732,-0.031473301,-0.219685962
5,-0.730606221,1.727978095,0.343592523,4.509378655,0.78601994,1.329226557,0.031298193,1.346198319,2.04076092,-0.082934525,-0.430309732,0.254153455,-0.219685962
2,-1.211082266,-0.946253856,-0.744637173,1.494999215,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,-0.179327151,-0.219685962
0,0.470583891,1.484866099,-0.200522325,-0.765785365,2.781515774,0.868841461,0.606508217,1.346198319,-0.559908918,-0.265304807,-0.430309732,1.211843166,-0.219685962
0,-0.250130176,0.917604776,2.520051917,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.993422706,-0.219685962
9,-0.490368199,1.727978095,0.343592523,-0.765785365,-0.211727977,0.408456365,-0.543911832,-0.618441206,0.306981028,-0.080401605,0.960160795,-0.921956718,3.144873818
14,-0.250130176,0.917604776,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,0.68206669,-0.112120856,-0.219685962
3,1.912012026,1.97109009,3.064166765,-0.765785365,1.284893899,-0.282121279,0.606508217,1.524801912,1.173870974,-0.158922143,-0.430309732,-0.014671727,-0.219685962
1,-0.730606221,0.512418117,-0.744637173,-0.765785365,0.287145981,2.24999675,-0.543911832,2.596423472,1.173870974,0.661744128,0.125878479,0.388566046,-0.219685962
21,2.392488071,0.67449278,3.064166765,-0.765785365,0.78601994,0.868841461,-0.543911832,0.810387539,-0.559908918,-0.143724619,-0.430309732,0.01893142,-0.219685962
1,-0.250130176,-0.460029865,-0.744637173,-0.765785365,-0.710601936,-0.512313827,-0.543911832,-0.26123402,-0.559908918,-0.143724619,-0.430309732,0.775002246,-0.219685962
13,-0.009892154,-0.297955202,-0.744637173,-0.765785365,-0.710601936,2.24999675,2.33213829,1.703405505,4.641430759,1.368428973,1.2382549,-0.333901631,3.144873818
1,1.191297958,-1.10832852,-0.744637173,-0.765785365,-0.211727977,-0.512313827,0.606508217,-0.439837614,-0.559908918,-0.333693663,-0.430309732,-0.192768411,-0.219685962
1,-0.250130176,-1.189365851,-0.200522325,-0.765785365,0.287145981,0.638648913,-0.543911832,0.095973166,0.306981028,0.299536484,-0.430309732,-0.585925239,-0.219685962
2,-0.009892154,-0.378992533,-0.744637173,-0.012190505,-0.710601936,0.408456365,-0.543911832,0.453180353,-0.559908918,0.015849378,-0.430309732,-1.257988194,-0.219685962
0,2.152250048,-0.946253856,-0.200522325,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.439837614,-0.559908918,0.053843187,-0.430309732,1.295851035,-0.219685962
10,0.710821913,-1.432477847,-0.200522325,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.618441206,0.306981028,1.419087385,-0.430309732,1.984715565,-0.219685962
2,-0.250130176,-0.135880538,-0.744637173,-0.765785365,-0.211727977,1.789611654,-0.543911832,1.703405505,2.907650866,0.393254546,0.68206669,-1.005964586,-0.219685962
7,0.951059936,1.241754103,0.887707372,0.741404354,1.284893899,0.178263817,0.031298193,-0.439837614,-0.559908918,-0.260238966,-0.430309732,-1.123575603,-0.219685962
3,-0.009892154,-0.297955202,0.343592523,1.494999215,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.674192802,-0.219685962
3,-0.490368199,-0.622104529,-0.744637173,-0.765785365,0.78601994,-0.051928731,0.031298193,-0.082630427,-0.559908918,-0.113329572,-0.430309732,-1.056369308,-0.219685962
4,-0.490368199,-0.460029865,-0.744637173,-0.765785365,0.287145981,-0.512313827,0.606508217,-0.26123402,0.306981028,-0.14625754,-0.430309732,-0.8043457,-0.219685962
4,0.710821913,-0.460029865,-0.200522325,-0.012190505,0.78601994,2.480189299,1.181718241,1.703405505,2.04076092,0.474308005,-0.430309732,-0.770742552,-0.219685962
4,-0.009892154,-0.703141861,-0.744637173,-0.765785365,-0.710601936,-0.742506375,0.031298193,-0.618441206,-0.559908918,-0.333693663,-0.430309732,0.47593423,-0.219685962
0,0.230345869,0.026194126,-0.200522325,-0.765785365,-0.211727977,-0.282121279,0.606508217,1.167594726,0.306981028,0.058909028,-0.430309732,0.338161325,-0.219685962
1,-0.250130176,1.646940763,1.43182222,3.755783795,1.783767857,1.789611654,0.606508217,1.167594726,0.306981028,-0.204514713,-0.430309732,0.32135975,-0.219685962
3,0.470583891,-0.865216524,-0.744637173,-0.765785365,-0.211727977,-0.051928731,0.031298193,-0.439837614,-0.559908918,-0.022144431,-0.430309732,2.186334452,-0.219685962
9,0.230345869,1.484866099,-0.200522325,1.494999215,0.287145981,1.099034009,0.031298193,1.703405505,0.306981028,-0.265304807,5.131572374,-0.703536256,-0.219685962
1,0.951059936,1.727978095,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,0.68206669,0.16678527,-0.219685962
3,0.951059936,-0.784179192,-0.744637173,-0.012190505,1.284893899,-0.051928731,0.031298193,0.274576759,0.306981028,0.208351342,-0.430309732,0.01893142,-0.219685962
5,-0.730606221,0.755530112,3.064166765,0.741404354,1.783767857,-0.051928731,-0.543911832,0.453180353,-0.559908918,-0.153856301,-0.430309732,-0.149084319,-0.219685962
8,-1.451320289,1.727978095,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,0.68206669,-0.112120856,-0.219685962
1,1.912012026,-1.513515179,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.1222018,-0.219685962
2,-0.970844244,-0.703141861,-0.744637173,-0.765785365,-0.710601936,-0.512313827,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,-0.065076449,-0.219685962
17,0.230345869,1.727978095,0.887707372,-0.012190505,0.287145981,-0.512313827,0.031298193,-0.26123402,-0.559908918,-0.270370649,-0.430309732,1.077430575,-0.219685962
1,-0.730606221,-0.784179192,-0.744637173,-0.012190505,-0.710601936,-0.512313827,-0.543911832,-0.439837614,-0.559908918,-0.333693663,-0.430309732,-0.088598653,-0.219685962
6,0.951059936,0.269306121,-0.200522325,0.741404354,-0.710601936,-0.282121279,-0.543911832,-0.439837614,0.306981028,-0.217179317,-0.430309732,-1.291591342,-0.219685962
1,0.710821913,-1.351440515,1.43182222,-0.765785365,-0.710601936,-0.742506375,0.031298193,0.095973166,-0.559908918,-0.333693663,-0.430309732,0.304558176,-0.219685962
5,-0.250130176,-1.270403183,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.618441206,0.306981028,1.18605869,-0.430309732,1.396660479,-0.219685962
9,-0.490368199,1.97109009,-0.744637173,2.248594075,-0.211727977,-0.512313827,0.031298193,-0.7970448,-0.559908918,-0.333693663,0.092507186,0.176866215,-0.219685962
0,0.230345869,0.917604776,0.343592523,0.741404354,3.779263691,2.710381847,0.031298193,2.060612691,0.306981028,0.089304075,0.68206669,-0.300298484,-0.219685962
0,0.230345869,-0.946253856,-0.200522325,-0.765785365,0.78601994,-0.282121279,0.031298193,-0.618441206,-0.559908918,0.400853307,-0.430309732,0.304558176,-0.219685962
1,-0.970844244,0.431380785,-0.744637173,-0.012190505,0.287145981,2.24999675,0.606508217,3.489441437,3.774540812,0.702270857,0.125878479,-0.468314222,-0.219685962
4,-0.490368199,0.107231457,-0.744637173,-0.765785365,-0.211727977,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.838848225,-0.219685962
0,-0.970844244,0.512418117,-0.744637173,-0.012190505,-0.211727977,0.868841461,0.606508217,0.810387539,-0.559908918,-0.029743192,-0.430309732,-0.8043457,-0.219685962
1,0.951059936,-1.10832852,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.26123402,-0.559908918,0.172890455,-0.430309732,0.741399098,-0.219685962
0,-0.490368199,-1.351440515,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,-0.145724003,-0.219685962
1,-0.250130176,-0.135880538,-0.744637173,-0.012190505,-0.211727977,0.638648913,0.031298193,0.988991132,1.173870974,0.573091908,0.515210226,-0.401107927,-0.219685962
3,1.671774003,-0.946253856,-0.744637173,-0.012190505,-0.211727977,-0.512313827,0.031298193,-0.618441206,-0.559908918,-0.333693663,-0.430309732,0.307918491,-0.219685962
11,0.710821913,-0.135880538,0.343592523,0.741404354,0.287145981,-0.282121279,-0.543911832,0.810387539,-0.559908918,-0.333693663,-0.430309732,0.092858346,-0.219685962
5,0.230345869,0.269306121,3.064166765,1.494999215,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.160064641,-0.219685962
5,0.230345869,0.917604776,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.270955028,-0.219685962
1,-0.730606221,0.107231457,2.520051917,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,0.68206669,-0.065076449,-0.219685962
4,-0.250130176,0.512418117,1.43182222,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.270955028,-0.219685962
1,-1.211082266,-1.351440515,-0.744637173,-0.765785365,0.287145981,-0.051928731,0.031298193,-0.618441206,0.306981028,1.837019282,-0.430309732,0.674192802,-0.219685962
0,-0.490368199,0.917604776,-0.744637173,-0.765785365,-0.211727977,1.789611654,0.031298193,0.095973166,2.907650866,0.256476834,0.348353764,-0.031473301,-0.219685962
2,0.470583891,-0.865216524,-0.200522325,2.248594075,-0.710601936,-0.051928731,0.031298193,-0.26123402,-0.559908918,-0.333693663,-0.430309732,0.129821808,-0.219685962
1,0.230345869,-0.297955202,0.887707372,0.741404354,-0.211727977,-0.051928731,0.031298193,-0.26123402,-0.559908918,0.357793657,-0.430309732,1.346255757,-0.219685962
3,-1.211082266,0.917604776,1.975937068,-0.012190505,-0.710601936,0.638648913,2.33213829,0.453180353,0.306981028,0.172890455,-0.430309732,0.422169194,3.144873818
0,0.470583891,-0.946253856,-0.200522325,-0.765785365,-0.211727977,-0.282121279,-0.543911832,-0.439837614,0.306981028,0.36792534,-0.430309732,0.438970767,-0.219685962
1,1.912012026,0.917604776,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.270955028,-0.219685962
0,0.230345869,-0.946253856,-0.200522325,-0.012190505,-0.211727977,-0.051928731,-0.543911832,-0.7970448,0.306981028,0.75292927,1.405111364,-0.686734682,-0.219685962
1,-0.009892154,0.917604776,0.343592523,-0.765785365,0.287145981,0.638648913,-0.543911832,-0.618441206,0.306981028,-0.163987983,2.350631321,-1.426003933,-0.219685962
7,0.470583891,-1.270403183,-0.744637173,-0.765785365,-0.710601936,-0.742506375,0.031298193,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.331440694,-0.219685962
5,0.951059936,0.917604776,0.343592523,2.248594075,-0.710601936,-0.051928731,-0.543911832,-0.618441206,0.306981028,-0.080401605,1.405111364,-0.300298484,-0.219685962
0,-0.970844244,0.917604776,-0.200522325,-0.012190505,-0.710601936,-0.512313827,-0.543911832,-0.7970448,0.306981028,-0.250107284,-0.430309732,2.673580094,-0.219685962
6,-0.250130176,0.917604776,-0.744637173,-0.012190505,0.287145981,0.178263817,-0.543911832,-0.26123402,-0.559908918,-0.163987983,-0.430309732,-0.165885892,-0.219685962
5,0.230345869,-0.622104529,0.343592523,-0.012190505,-0.211727977,0.408456365,0.606508217,0.810387539,-0.559908918,-0.333693663,-0.430309732,-0.088598653,-0.219685962
1,0.710821913,-0.703141861,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.088598653,-0.219685962
1,0.951059936,-1.432477847,-0.200522325,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,-0.233092188,-0.219685962
1,0.230345869,-0.460029865,-0.744637173,1.494999215,0.78601994,0.178263817,-0.543911832,0.631783946,0.306981028,-0.141191698,-0.430309732,-1.207583473,-0.219685962
4,-0.970844244,-0.703141861,0.343592523,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,0.68206669,-0.653131535,-0.219685962
1,-0.970844244,1.079679439,0.343592523,-0.012190505,0.78601994,-0.282121279,0.031298193,0.810387539,-0.559908918,-0.255173125,-0.430309732,0.506177063,-0.219685962
5,-1.451320289,0.917604776,0.887707372,-0.012190505,-0.211727977,-0.512313827,0.031298193,-0.439837614,-0.559908918,-0.166520904,-0.430309732,0.808605393,-0.219685962
0,-0.730606221,-1.432477847,0.343592523,-0.765785365,-0.211727977,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,-0.233092188,-0.219685962
5,0.710821913,1.727978095,0.343592523,0.741404354,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,1.049150909,0.274315344,-0.219685962
2,0.230345869,-0.784179192,0.887707372,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.439837614,-0.559908918,-0.333693663,-0.430309732,0.129821808,-0.219685962
0,1.431535981,-0.703141861,-0.744637173,-0.765785365,-0.211727977,0.178263817,0.031298193,0.274576759,-0.559908918,0.185555057,-0.430309732,0.556581785,3.144873818
